timestamp,congestion_level,weather_conditions,road_type,vehicle_type,temperature,population_density
11/14/2022 16:57,0.20756817796133326,Rainy,City Street,Car,28.48917830578213,6923.606583693425
11/14/2022 17:00,0.3681549958285515,Clear,Residential,Bicycle,23.452223598402032,5245.010705888955
11/14/2022 17:20,0.5940640565800365,Cloudy,City Street,Bicycle,25.488014036716688,1271.9058521794327
11/14/2022 17:40,0.6575819336092812,Clear,Highway,Bus,24.369461133503282,9184.043993926874
11/14/2022 18:00,0.6075077816166712,Cloudy,City Street,Bus,17.970424137559526,9457.858227932615
11/14/2022 18:22,0.36190206038523287,Cloudy,Highway,Car,31.114559257502766,1740.8567895187737
11/14/2022 18:44,0.8744159439631474,Cloudy,Residential,Bus,20.123409952329016,8572.814887224438
11/14/2022 19:00,0.3691520382793948,Cloudy,Residential,Car,21.707104867813698,9792.685985860684
11/14/2022 19:10,0.2702720047765482,Cloudy,City Street,Bicycle,26.13553766349095,9271.593995865684
11/14/2022 19:20,0.5461051572351922,Rainy,City Street,Bicycle,18.91514572460524,2662.2502458649556
11/14/2022 19:30,0.5983803889451468,Clear,Residential,Bus,18.677913662511752,967.4276048284831
11/14/2022 19:40,0.2698368315295272,Clear,City Street,Bicycle,22.901042217172794,2902.0097973605075
11/14/2022 19:50,0.10007474125386047,Clear,City Street,Bus,24.48232416659886,2978.753951191948
11/14/2022 20:00,0.11990079534543599,Cloudy,Highway,Bus,22.147673198378214,2719.1296412964693
11/14/2022 20:20,0.45138077778408403,Rainy,City Street,Bicycle,22.88124188261701,9952.868685072828
11/14/2022 20:40,0.49867707059047717,Cloudy,Residential,Bicycle,17.86998291657477,9239.07
11/14/2022 21:00,0.36549969538813043,Clear,City Street,Car,24.627181817366633,3105.8999137078536
11/14/2022 21:20,0.38625399778396263,Rainy,Residential,Car,24.090431479904776,1120.7016534727425
11/14/2022 21:40,0.38493667655380326,Rainy,Residential,Car,34.76664509860798,9998.349356491808
11/14/2022 22:00,0.8038815516251827,Clear,Highway,Bicycle,29.478824123050316,6349.39
11/14/2022 22:13,0.5846292826320386,Cloudy,Highway,Bicycle,23.367248962200016,6108.432250713312
11/14/2022 22:26,0.6673060791674532,Cloudy,Highway,Car,17.800791208812864,9675.655923755241
11/14/2022 22:39,0.64,Cloudy,City Street,Bus,16.090968210870773,772.4720177546845
11/14/2022 22:52,0.4299691805730581,Clear,Highway,Bus,24.546426321718098,7948.42
11/14/2022 23:00,0.5681256633544061,Rainy,Residential,Bicycle,34.457737697043946,2098.627513441338
11/14/2022 23:23,0.5549210599423233,Rainy,City Street,Bicycle,31.84678885090137,1554.5814027866556
11/14/2022 23:46,0.38414665757979705,Rainy,Residential,Bus,23.996792430758703,1909.6122861091521
11/15/2022 0:00,0.2679749500934124,Clear,City Street,Car,31.17025449805673,3431.641965654009
11/15/2022 0:11,0.6813581742840337,Cloudy,City Street,Bus,34.11862774548881,4089.118931829588
11/15/2022 0:22,0.4540626159541986,Clear,Highway,Bicycle,32.20886550172231,5774.557247025879
11/15/2022 0:33,0.74,Rainy,City Street,Bus,20.01867447385623,9852.817844970838
11/15/2022 0:44,0.29016695911623225,Rainy,Residential,Bus,16.925083210790042,8148.614449872466
11/15/2022 0:55,0.8158333665651936,Rainy,City Street,Bicycle,15.686425659749863,1435.1375753370385
11/15/2022 1:00,0.6495923976123399,Clear,Residential,Car,23.90786627831379,1610.9665568721045
11/15/2022 1:28,0.1565036922362653,Clear,City Street,Bus,30.87781863472804,8191.447657627753
11/15/2022 1:56,0.5836467566410967,Rainy,Residential,Car,32.100272157131755,2487.8800712975826
11/15/2022 2:00,0.5325818483510012,Clear,Residential,Bicycle,20.898920207365194,6211.630512106814
11/15/2022 2:12,0.6550603515231155,Rainy,Residential,Bus,29.617725166587398,7563.092845667254
11/15/2022 2:24,0.8309398391416684,Cloudy,Residential,Bus,24.298591661382673,4227.216014101595
11/15/2022 2:36,0.6335925469838498,Rainy,City Street,Bicycle,26.483122738272606,6894.205643060906
11/15/2022 2:48,0.7560022731779288,Rainy,Residential,Bicycle,33.02626196828939,5780.553977856919
11/15/2022 3:00,0.26,Clear,City Street,Car,19.604179466463616,8354.696339639915
11/15/2022 3:14,0.4180634617536796,Cloudy,City Street,Car,31.32550782335279,4234.91
11/15/2022 3:28,0.8460427487138267,Cloudy,Residential,Bicycle,30.582014702082475,622.43
11/15/2022 3:42,0.2382215661370098,Cloudy,City Street,Bicycle,24.057036712954496,716.1818752310111
11/15/2022 3:56,0.76,Rainy,City Street,Car,33.74513956685921,3364.35
11/15/2022 4:00,0.8477559119149011,Clear,Residential,Bus,23.814896231009303,3355.0899943310797
11/15/2022 4:12,0.5527054197459447,Cloudy,Highway,Bus,31.986485303096266,2181.593377925954
11/15/2022 4:24,0.2695094777076411,Clear,Highway,Bicycle,26.953617111398536,4929.797780173064
11/15/2022 4:36,0.5063033331980357,Rainy,Residential,Bus,24.24549613307993,5359.397766364072
11/15/2022 4:48,0.52,Clear,Highway,Bus,15.919618252248323,893.6440555895233
11/15/2022 5:00,0.28474707520410136,Cloudy,Residential,Bicycle,34.99143548373319,1794.2753436146709
11/15/2022 5:13,0.5118559226952687,Clear,City Street,Car,21.580811047279433,8769.432960966416
11/15/2022 5:26,0.4503130856098555,Cloudy,Residential,Bus,25.82419902404219,5350.973109502639
11/15/2022 5:39,0.30073161927378456,Clear,City Street,Car,19.029028708833913,512.4824120358085
11/15/2022 5:52,0.4568061296632798,Cloudy,Highway,Car,23.475752816440558,9802.537323512748
11/15/2022 6:00,0.4654981369170823,Rainy,Highway,Car,33.72845918580977,986.9125045439222
11/15/2022 6:26,0.5588172583660171,Rainy,City Street,Car,31.124024468226086,3623.9894944153825
11/15/2022 6:52,0.15031007780434438,Cloudy,Residential,Car,23.038931021241954,2844.281796732815
11/15/2022 7:00,0.5844575683836122,Rainy,City Street,Bicycle,20.850809151242792,2084.9080094722067
11/15/2022 7:23,0.5475125561932114,Clear,City Street,Bicycle,32.49000363150381,9931.456955066458
11/15/2022 7:46,0.6209565915749378,Clear,Highway,Bicycle,33.74244932659458,865.5951068292509
11/15/2022 8:00,0.6255492119243395,Cloudy,Highway,Bicycle,16.686151760224675,699.20
11/15/2022 8:15,0.18,Clear,City Street,Bicycle,16.49381807646045,1025.970773895116
11/15/2022 8:30,0.6029123386805492,Cloudy,Highway,Bus,18.628283073061212,3592.5105166129256
11/15/2022 8:45,0.7847873235546066,Cloudy,Highway,Car,24.78455004415379,5862.515616871864
11/15/2022 9:00,0.85,Rainy,City Street,Car,24.33445976945972,2331.681818878038
11/15/2022 9:29,0.3893904091109236,Rainy,Highway,Bus,17.876380815718704,2571.125269456295
11/15/2022 9:58,0.5166519428156616,Rainy,Highway,Car,33.647917194088066,8842.464316253576
11/15/2022 10:00,0.26402240946821987,Cloudy,City Street,Bicycle,34.23912050770089,3709.573553460653
11/15/2022 10:10,0.8672452753915987,Clear,Highway,Car,20.60108740197375,4242.8310949774805
11/15/2022 10:20,0.5151395211354043,Clear,Residential,Bus,20.334197484922903,3475.5326049155005
11/15/2022 10:30,0.23782087531702978,Rainy,Highway,Car,28.403750591048155,8523.095335743274
11/15/2022 10:40,0.5048360530068762,Rainy,Highway,Car,30.08436325952649,8075.1657935425865
11/15/2022 10:50,0.63,Rainy,Highway,Bus,16.18660029407416,4656.853263714014
11/15/2022 11:00,0.13461664250611607,Rainy,Residential,Car,33.69,3474.049707777746
11/15/2022 11:22,0.7171220428482644,Clear,Residential,Bicycle,29.33006418017704,2012.6470249690651
11/15/2022 11:44,0.48653356197492503,Cloudy,Residential,Bus,19.272837694981067,538.2399371723727
11/15/2022 12:00,0.5703651302886731,Cloudy,Residential,Bus,25.769812960599495,7435.593053896909
11/15/2022 12:29,0.8094300382028533,Rainy,City Street,Bus,23.660827779970937,5448.822249033619
11/15/2022 12:58,0.38920182122720526,Cloudy,Residential,Car,28.513295916186834,4025.830613248822
11/15/2022 13:00,0.6865799650665838,Clear,Highway,Car,32.16012519354372,7833.179834541542
11/15/2022 13:19,0.48483611309476016,Rainy,Residential,Bus,27.683788459652078,8730.621806872838
11/15/2022 13:38,0.2260636324670121,Clear,Highway,Car,28.619632528579448,6175.625371604963
11/15/2022 13:57,0.20443800856837413,Rainy,City Street,Bicycle,23.52658739287224,6246.749338643178
11/15/2022 14:00,0.4868747565589281,Clear,Residential,Car,32.83,7739.671621670959
11/15/2022 14:10,0.2840861291818757,Clear,City Street,Car,30.108980929878943,1288.7930961250286
11/15/2022 14:20,0.5324065553328928,Rainy,Residential,Car,23.764296792381753,3121.038988548223
11/15/2022 14:30,0.6768424841788907,Cloudy,Highway,Bicycle,26.965434618749356,7191.766272635924
11/15/2022 14:40,0.3712446503256026,Cloudy,City Street,Bus,22.263044669390208,793.9918260908041
11/15/2022 14:50,0.6288504218409103,Cloudy,Residential,Bicycle,15.797273624351122,8658.052294901461
11/15/2022 15:00,0.40037319750094713,Cloudy,Highway,Car,26.34768517272289,5120.042778711897
11/15/2022 15:18,0.26968722431872083,Cloudy,Residential,Bicycle,33.05772921406465,3230.8281404870822
11/15/2022 15:36,0.24311524395045697,Rainy,Highway,Bicycle,28.001136802799824,3931.2867185825617
11/15/2022 15:54,0.6427621371720116,Rainy,Residential,Bicycle,20.87723239541173,2683.8724884559088
11/15/2022 16:00,0.22797988598158261,Rainy,Highway,Bus,25.55334970870033,3430.804083291862
11/15/2022 16:10,0.29335503537591934,Rainy,Highway,Car,21.359944917738975,9582.833808352556
11/15/2022 16:20,0.2649635901684504,Rainy,Highway,Bus,21.683424827371887,7397.070438326725
11/15/2022 16:30,0.1576726828257936,Clear,City Street,Bicycle,21.700886104640915,9878.948947531651
11/15/2022 16:40,0.19468978042203747,Clear,City Street,Bicycle,20.550800942933762,1891.7569743108947
11/15/2022 16:50,0.7998821656103133,Cloudy,Highway,Bicycle,20.326827282286537,2836.0097555459515
11/15/2022 17:00,0.3990006630469899,Clear,Residential,Bus,17.45599560467305,1297.6975451218823
11/15/2022 17:23,0.32599730919935627,Rainy,City Street,Bicycle,32.25747314898349,6747.763489119792
11/15/2022 17:46,0.8144531857438158,Cloudy,Highway,Car,32.56777933910941,1925.2542121535864
11/15/2022 18:00,0.16362025244881356,Clear,Highway,Car,23.395640425333646,4927.534987415302
11/15/2022 18:16,0.8509180054538324,Cloudy,Residential,Bicycle,24.207757535693375,1109.4733274954829
11/15/2022 18:32,0.6908821785102374,Rainy,City Street,Bicycle,22.303070661303956,6271.408797940177
11/15/2022 18:48,0.5825957493734086,Clear,City Street,Car,18.730556330138842,3290.545964587926
11/15/2022 19:00,0.12310698812508276,Rainy,Residential,Bicycle,21.048418748407833,4864.479882332455
11/15/2022 19:13,0.2594836591371219,Clear,Highway,Car,34.443722116625615,3261.6760653455513
11/15/2022 19:26,0.7049485918383288,Clear,City Street,Bicycle,24.254390057816344,9781.164986682528
11/15/2022 19:39,0.11941195698527417,Rainy,City Street,Car,25.459354584114763,4059.6100935169975
11/15/2022 19:52,0.40187889774277996,Rainy,Highway,Car,33.71,4208.418962153456
11/15/2022 20:00,0.5392539004944131,Rainy,Residential,Bus,16.347586598987554,6476.353122331932
11/15/2022 20:18,0.8501919255751793,Rainy,Residential,Bicycle,22.431161016377672,5955.776434458195
11/15/2022 20:36,0.39117037245790687,Rainy,Residential,Bus,15.48076527787343,8058.298659334186
11/15/2022 20:54,0.11751850776906121,Clear,Residential,Bicycle,28.396299295240865,2576.445699189111
11/15/2022 21:00,0.2286839458270964,Rainy,Residential,Bus,32.95280648228949,6195.41
11/15/2022 21:19,0.5610319410733915,Cloudy,Highway,Car,16.46749697846245,7151.978532546837
11/15/2022 21:38,0.29244234370134115,Cloudy,Residential,Car,17.833165410864456,3888.588219651054
11/15/2022 21:57,0.5979768439147177,Cloudy,Highway,Car,30.46,6266.750707854856
11/15/2022 22:00,0.11954807115094868,Cloudy,Highway,Car,25.73587447565386,6963.925393548657
11/15/2022 22:17,0.8085223022674202,Cloudy,Residential,Car,19.990406229010922,9758.043653535426
11/15/2022 22:34,0.7949314403793664,Rainy,Highway,Bicycle,30.07939740139701,2024.3867602857738
11/15/2022 22:51,0.7512926874904308,Cloudy,Highway,Car,25.21869738024926,8952.943962747491
11/15/2022 23:00,0.4006197189728562,Clear,Residential,Bus,26.765732257762597,4056.775821806757
11/15/2022 23:14,0.29427058767539316,Clear,Highway,Bus,20.36,3211.2699348006504
11/15/2022 23:28,0.33015664271941586,Cloudy,City Street,Bicycle,26.964004482536147,5022.629918704448
11/15/2022 23:42,0.15263409698392874,Rainy,Residential,Bicycle,16.567214600772942,3858.975303034928
11/15/2022 23:56,0.6490216044292241,Clear,Residential,Bus,21.87229397030242,1903.0732364167047
11/16/2022 0:00,0.6363627140123939,Rainy,City Street,Car,31.300578660408373,9416.23
11/16/2022 0:23,0.7579829381880357,Clear,City Street,Bicycle,33.87133702007712,3941.3065694786715
11/16/2022 0:46,0.5685635268737421,Cloudy,Residential,Car,32.442102814346725,2628.72
11/16/2022 1:00,0.6968742649604862,Cloudy,Highway,Bicycle,31.43645511760747,5457.910740910978
11/16/2022 1:13,0.4620992524674862,Cloudy,Residential,Bicycle,25.500644022003236,3838.297230513137
11/16/2022 1:26,0.6400503011435137,Clear,City Street,Car,20.22317836965649,5219.403961828438
11/16/2022 1:39,0.47068172555072996,Cloudy,Residential,Bicycle,23.47060343911283,3930.546326454189
11/16/2022 1:52,0.5275563294046072,Cloudy,Residential,Bus,26.454630531708396,2459.526791363657
11/16/2022 2:00,0.65,Clear,City Street,Bicycle,29.18548888000206,4443.511258613735
11/16/2022 2:28,0.8145057453738136,Cloudy,Residential,Bus,29.826842250446685,9191.209125198766
11/16/2022 2:56,0.44546544678408384,Clear,City Street,Car,18.64117070833445,3256.7939822881594
11/16/2022 3:00,0.10245071474301436,Rainy,City Street,Car,27.917330037840642,7818.353804611295
11/16/2022 3:24,0.47023214554655857,Cloudy,Residential,Car,22.606407912032637,5549.888355467419
11/16/2022 3:48,0.8013601954649262,Clear,City Street,Bicycle,28.743978004189824,8904.769710287992
11/16/2022 4:00,0.38916821015843406,Cloudy,Residential,Car,15.690120659668283,654.0586802991244
11/16/2022 4:29,0.8938270191074569,Clear,Highway,Bicycle,22.47088233139994,2006.2069661706523
11/16/2022 4:58,0.4251141808702349,Clear,Residential,Bicycle,16.065147676410383,4977.432172411138
11/16/2022 5:00,0.32469265269552106,Rainy,Residential,Bicycle,21.876651985499862,529.3734094900751
11/16/2022 5:15,0.38579712147149203,Clear,City Street,Car,17.966887729869384,2558.2536441559882
11/16/2022 5:30,0.1860115010740403,Cloudy,Highway,Bus,34.02896915206259,785.1298474943004
11/16/2022 5:45,0.6153102271235753,Rainy,Residential,Bicycle,27.613744903263864,8808.609591024808
11/16/2022 6:00,0.20635995887032285,Rainy,Residential,Car,15.673102970383825,1142.4459555433777
11/16/2022 6:20,0.17743425214395128,Clear,City Street,Car,29.062457839556217,1770.8044583780747
11/16/2022 6:40,0.8900743291688302,Clear,Residential,Bicycle,30.88665601162793,5560.272151390482
11/16/2022 7:00,0.46176604528359755,Clear,Residential,Bus,26.96832888055386,3645.5692067962814
11/16/2022 7:15,0.15424436596851054,Clear,Residential,Bus,25.356102031198446,7884.420949552558
11/16/2022 7:30,0.26086356914975806,Cloudy,Residential,Car,22.629159612201942,3710.0874935077827
11/16/2022 7:45,0.7066740427872039,Clear,City Street,Car,19.203995944677636,6436.690500162737
11/16/2022 8:00,0.14672235012479487,Rainy,City Street,Bicycle,27.21982372945613,9972.45
11/16/2022 8:26,0.8585356746500735,Rainy,Highway,Bicycle,28.513101925903197,8748.953967557722
11/16/2022 8:52,0.53,Clear,Highway,Bus,15.524577870520968,8162.039253190262
11/16/2022 9:00,0.7623277401902109,Rainy,City Street,Car,26.56959297247532,5140.655108372627
11/16/2022 9:21,0.7882688909318496,Cloudy,Highway,Bus,32.74705066964148,3245.005667140092
11/16/2022 9:42,0.6288082300115969,Cloudy,Highway,Bicycle,24.90406679249735,9905.256496104803
11/16/2022 10:00,0.8921665873497757,Rainy,Residential,Car,33.03,4447.249319850473
11/16/2022 10:30,0.8251211534683718,Clear,City Street,Bus,31.63159276462068,1955.645341483008
11/16/2022 11:00,0.26253243672407056,Clear,Residential,Car,16.120673713006354,4366.965718887495
11/16/2022 11:12,0.8561594310554198,Clear,Highway,Bicycle,18.481031184833757,2599.65
11/16/2022 11:24,0.3914647286462516,Clear,City Street,Car,18.848034433350385,644.7661377949918
11/16/2022 11:36,0.12571864222520973,Rainy,Residential,Bicycle,18.629982253045636,1440.239710794734
11/16/2022 11:48,0.46671843996763174,Cloudy,Residential,Bicycle,23.252956976625235,4069.225104517934
11/16/2022 12:00,0.22328700568410192,Cloudy,Highway,Car,15.501754797284095,1192.3632449193929
11/16/2022 12:19,0.12742517408467968,Cloudy,Residential,Bicycle,24.529559634294742,4929.0834522284495
11/16/2022 12:38,0.65,Rainy,Residential,Bus,16.277280813438335,4463.796397015205
11/16/2022 12:57,0.4753006350258854,Cloudy,City Street,Bus,28.376049783476464,8215.282808830058
11/16/2022 13:00,0.4128250086467541,Cloudy,City Street,Car,22.037698394810867,1461.6657866358116
11/16/2022 13:22,0.1933068462116718,Rainy,City Street,Bus,20.81990051285268,8623.856793849583
11/16/2022 13:44,0.7244172231793912,Cloudy,Residential,Car,32.479159872106266,2561.146475348021
11/16/2022 14:00,0.4234011179672662,Cloudy,Residential,Car,30.186589832570284,9099.268178908913
11/16/2022 14:27,0.35387126095078203,Clear,Residential,Bus,18.891138892009387,5743.328590140348
11/16/2022 14:54,0.33909111774109735,Cloudy,Residential,Bus,27.56848125142094,3415.2872390341076
11/16/2022 15:00,0.2302129391412839,Cloudy,Highway,Car,28.370166755628276,3988.4145062684092
11/16/2022 15:20,0.13261133746720477,Rainy,City Street,Bicycle,16.983568061444622,6798.1072840196875
11/16/2022 15:40,0.8132695061569877,Clear,Highway,Car,34.776350033311786,8785.65
11/16/2022 16:00,0.42976037479958307,Clear,City Street,Car,18.812553852922964,9025.410294017542
11/16/2022 16:12,0.4663224511468672,Clear,Residential,Bicycle,32.37,4785.893684427302
11/16/2022 16:24,0.33,Cloudy,Highway,Car,23.86090836644206,1860.9635034739363
11/16/2022 16:36,0.27084416199930095,Clear,City Street,Bus,24.453156370679338,6679.341637608034
11/16/2022 16:48,0.10791667999129927,Clear,Highway,Car,34.82921885512347,5737.559948211904
11/16/2022 17:00,0.3000320629146582,Cloudy,City Street,Bus,18.331286068610147,2446.3365154873545
11/16/2022 17:20,0.7619128260938316,Rainy,Residential,Bus,27.754592990044387,9451.005007281254
11/16/2022 17:40,0.47324446049781965,Cloudy,Highway,Bus,21.28141821385347,7794.410705017983
11/16/2022 18:00,0.7911839058327211,Rainy,City Street,Bus,28.893637869342548,887.6841365732597
11/16/2022 18:17,0.2527433280819825,Cloudy,Residential,Bicycle,22.209906694045724,9644.847876122521
11/16/2022 18:34,0.5317314019919326,Cloudy,Residential,Car,15.667714973520258,2745.620390822489
11/16/2022 18:51,0.6388208819247552,Cloudy,Residential,Car,23.424990871343013,5893.880473560806
11/16/2022 19:00,0.7281926676180238,Rainy,City Street,Bicycle,20.75278331559487,8403.664486536785
11/16/2022 19:22,0.7466688826273753,Clear,Residential,Car,27.654783923421075,9670.344664779243
11/16/2022 19:44,0.25201728499009346,Clear,Residential,Bicycle,24.20603173306645,7610.025921347553
11/16/2022 20:00,0.6001630712297308,Cloudy,Residential,Bicycle,25.535040076759664,2398.7349632382816
11/16/2022 20:21,0.28310202300090404,Cloudy,Residential,Bus,30.199873957349833,9890.34
11/16/2022 20:42,0.6497483790077325,Clear,Highway,Bicycle,16.677916118251026,8300.208812356477
11/16/2022 21:00,0.1123217199997657,Clear,Residential,Bus,20.84,9478.42
11/16/2022 21:12,0.3363388307593869,Rainy,Highway,Bus,20.213514877098333,7510.005133310378
11/16/2022 21:24,0.7378123129652917,Rainy,Highway,Bicycle,19.582124157219273,594.2441964965494
11/16/2022 21:36,0.4596048522173204,Rainy,Highway,Bus,26.98365198522409,7808.5705537539525
11/16/2022 21:48,0.25,Cloudy,Highway,Bicycle,22.39032527013753,952.8713017547797
11/16/2022 22:00,0.6081346542451103,Rainy,City Street,Bicycle,33.914234599950994,1300.6601880415342
11/16/2022 22:20,0.22322611954254779,Rainy,City Street,Car,31.61417228482742,8759.490690562123
11/16/2022 22:40,0.31,Rainy,City Street,Bicycle,33.900084802716236,5516.552432299941
11/16/2022 23:00,0.44119316231064687,Cloudy,Highway,Bicycle,18.465012117696006,3684.4507315687524
11/16/2022 23:22,0.33411189708682465,Cloudy,Residential,Car,19.737072796517907,6597.165771400877
11/16/2022 23:44,0.7415867701092156,Rainy,City Street,Bicycle,33.163479991018555,1659.9416541206745
11/17/2022 0:00,0.7043406512859913,Cloudy,Residential,Bus,15.264839429317442,2927.7550093177224
11/17/2022 0:15,0.23019952088887008,Rainy,Highway,Car,22.730836285511813,3237.0737158096185
11/17/2022 0:30,0.7106874769382958,Cloudy,Highway,Car,26.65,8544.980827555897
11/17/2022 0:45,0.4859151299939629,Clear,Highway,Bus,34.211796619208464,7392.334477775635
11/17/2022 1:00,0.45009745186927363,Rainy,Residential,Bus,21.682965765727637,9346.219378677682
11/17/2022 1:27,0.61,Rainy,Residential,Car,32.63147663526061,4171.464801147617
11/17/2022 1:54,0.39344244039387655,Clear,City Street,Bus,17.981826586854226,2789.320995068665
11/17/2022 2:00,0.3483478343707046,Rainy,Highway,Bicycle,20.301717024342725,8100.02
11/17/2022 2:23,0.2787586252096584,Cloudy,Highway,Bus,27.36113542014539,4081.3061876134857
11/17/2022 2:46,0.88,Cloudy,City Street,Bus,19.540085334307598,4882.5258866047925
11/17/2022 3:00,0.7160210567567916,Rainy,City Street,Bus,32.692773490162594,9499.748954004479
11/17/2022 3:12,0.4605972313988318,Rainy,City Street,Car,25.842400411103846,8379.525424264266
11/17/2022 3:24,0.8531458534195736,Cloudy,City Street,Car,17.540065995442426,6325.372757518315
11/17/2022 3:36,0.3199724711049118,Rainy,City Street,Bus,19.068785358255433,3440.665973818573
11/17/2022 3:48,0.8583703411663136,Rainy,Highway,Bus,21.430816006813345,9017.629526870878
11/17/2022 4:00,0.7971652408884266,Rainy,Residential,Bicycle,28.73878322542208,5960.418265556112
11/17/2022 4:13,0.23872348017133432,Cloudy,City Street,Bicycle,27.085648362810048,7972.806109496987
11/17/2022 4:26,0.5145108247978296,Cloudy,City Street,Bicycle,22.726755720045443,9126.193736717174
11/17/2022 4:39,0.89,Cloudy,Residential,Bicycle,19.797298000366865,5744.655779035884
11/17/2022 4:52,0.12449654284349672,Rainy,City Street,Car,19.609107228477512,1686.3009795053115
11/17/2022 5:00,0.6010163257255782,Rainy,Highway,Bicycle,32.758230872474925,4594.72
11/17/2022 5:10,0.7505352807933234,Cloudy,Highway,Car,16.47134821334867,3252.5753425517805
11/17/2022 5:20,0.6683103647057062,Rainy,Highway,Bus,29.74782886034172,9298.107252243828
11/17/2022 5:30,0.17453387105845425,Rainy,Highway,Car,28.78877025317281,5415.57
11/17/2022 5:40,0.28950481343108236,Clear,City Street,Car,28.52,8618.565630866564
11/17/2022 5:50,0.35995948615509643,Clear,Highway,Bus,30.642256389292328,6942.9324441828185
11/17/2022 6:00,0.2659588842298781,Cloudy,City Street,Car,16.92,6359.651255061812
11/17/2022 6:29,0.8196504776493543,Rainy,Highway,Bicycle,15.722736427837372,7053.926403557226
11/17/2022 6:58,0.2526566613777096,Cloudy,Highway,Bus,27.147166515088298,6106.656287435154
11/17/2022 7:00,0.40972443573929773,Cloudy,Highway,Car,17.78232469807068,2452.759783150508
11/17/2022 7:27,0.8347225015386509,Rainy,Residential,Bicycle,26.81033767600514,5000.11
11/17/2022 7:54,0.3765688670803613,Cloudy,Highway,Bicycle,29.73914198060818,2336.2343808085125
11/17/2022 8:00,0.4148032714254615,Clear,City Street,Bicycle,27.349873080346264,6750.915566847731
11/17/2022 8:14,0.5671484380225955,Clear,Residential,Car,21.38279583890434,4318.9347746222375
11/17/2022 8:28,0.20852869141102925,Cloudy,City Street,Car,26.271197909557177,7824.133390343642
11/17/2022 8:42,0.13307302674802354,Rainy,City Street,Bus,15.201630110948571,7524.366376679319
11/17/2022 8:56,0.21040500786419633,Clear,City Street,Bus,31.944338931563593,8810.01
11/17/2022 9:00,0.46472815053636307,Rainy,City Street,Bicycle,30.60934298125928,3841.746178614814
11/17/2022 9:22,0.5052336413952976,Rainy,Highway,Bicycle,22.174272072546486,3512.8840598416646
11/17/2022 9:44,0.5001266293265725,Rainy,Residential,Bus,27.361456181010382,2456.1190111606684
11/17/2022 10:00,0.6172979848172349,Clear,Highway,Bus,25.43542827319904,4410.978544463043
11/17/2022 10:21,0.8744025661814404,Cloudy,Highway,Bus,21.26760678319885,9243.65
11/17/2022 10:42,0.4909394606177363,Cloudy,Residential,Bicycle,26.51551081696585,7790.786110511253
11/17/2022 11:00,0.13,Cloudy,Residential,Car,18.050483740933384,4144.776313706512
11/17/2022 11:12,0.5911341939874478,Clear,City Street,Bicycle,25.904713934726296,6366.017448264422
11/17/2022 11:24,0.39165461430985526,Cloudy,Highway,Car,34.45724801168649,4269.190730903765
11/17/2022 11:36,0.8595250636864961,Rainy,Highway,Bus,21.079893967808484,1474.4071857895713
11/17/2022 11:48,0.42282857911086613,Clear,Highway,Bicycle,22.014362844698326,9988.604000488427
11/17/2022 12:00,0.1596939748467043,Rainy,Highway,Bus,30.88349422193859,2135.1677070332967
11/17/2022 12:17,0.6985333148962296,Rainy,Residential,Bus,17.938450628787212,3406.5716826683984
11/17/2022 12:34,0.8020042650963904,Rainy,City Street,Bicycle,23.491682314169182,1103.4163642894687
11/17/2022 12:51,0.56,Cloudy,City Street,Bicycle,29.717670624067022,1776.3825876378517
11/17/2022 13:00,0.4971679146869148,Cloudy,Residential,Car,24.137048867586525,3106.3590338469667
11/17/2022 13:27,0.59,Clear,Residential,Car,26.27078742880132,665.2864336023625
11/17/2022 13:54,0.5225133391066588,Clear,Residential,Car,32.543801591737505,3996.816735046822
11/17/2022 14:00,0.49006735310768834,Clear,Highway,Car,30.31109534795838,3125.4744462333297
11/17/2022 14:29,0.15639884618706984,Cloudy,Residential,Bus,33.35014121002543,3044.5191191875756
11/17/2022 14:58,0.19479996334398111,Cloudy,Highway,Bicycle,32.63192586005401,1397.7474469172264
11/17/2022 15:00,0.86,Clear,City Street,Bicycle,17.267290441753033,9285.382577699553
11/17/2022 15:14,0.6266549033071364,Clear,Highway,Bicycle,33.03894744445591,8811.762596088836
11/17/2022 15:28,0.2956129195769731,Cloudy,Highway,Bus,21.20298739351724,4586.071518187184
11/17/2022 15:42,0.28318673434705377,Rainy,Highway,Car,22.940648249292533,3106.7921647611006
11/17/2022 15:56,0.7339170025144093,Clear,City Street,Bicycle,31.23865194732743,7689.670965119681
11/17/2022 16:00,0.5244411047980708,Rainy,Highway,Bus,15.635438235610534,1262.5199140573504
11/17/2022 16:29,0.10794294052526254,Cloudy,Highway,Bicycle,16.069147642695278,7218.97
11/17/2022 16:58,0.3525274819686798,Clear,Residential,Bicycle,25.362472845121875,5112.391845796579
11/17/2022 17:00,0.8679507487308067,Clear,Highway,Car,25.994539813280234,4727.218414184175
11/17/2022 17:13,0.72,Rainy,Highway,Car,28.791402872267778,4545.10
11/17/2022 17:26,0.5183272902880722,Clear,Highway,Bicycle,20.03007070320821,5289.13
11/17/2022 17:39,0.36690987692522004,Clear,Residential,Bus,32.99933028657281,2647.1912447885234
11/17/2022 17:52,0.4583250033144898,Cloudy,Residential,Bicycle,23.16355106702224,9816.812462918402
11/17/2022 18:00,0.8846310778707476,Clear,Highway,Bus,32.20866859922994,4260.0152201580095
